,,"Permisos Vigentes de Generación, Importación y Exportación de Energía Eléctrica",,,,,,,,,,,,,,,
,,Comisión Reguladora de Energía / Unidad de Electricidad,,,,,,,,,,,,,,,
,,Actualización: 31 de agosto de 2024,,,,,,,,,,,,,,,
Num,Permisionario,Modalidad,Fecha de Otorgamiento,Número de Permiso,Capacidad Autorizada (MW),Generación Estimada (GWh/Año),Inversion Estimada (Millones de Dólares),Fecha de Entrada en Operación,Energético Primario,Actividad Economica,Tecnología,Estado Actual,Entidad Federativa,Dirección,Empresa Líder,País de Origen,Subasta
549,"Abeinsa Juárez N-III, S. A. de C. V.",P.I.E.,19/03/2015,E/1401/PIE/2015,969.89,7640,$983.28,20/03/2020,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Chihuahua,"Carretera Federal tramo Samalayuca-Ciudad Juárez,
kilómetro 335+200 (lado poniente), Ciudad Juárez, Chihuahua.",Abengoa,España,
550,"Plásticos y Materias Primas, S. A. de C. V.",AUT.,27/03/2015,E/1411/AUT/2015,1.07,2.01,$1.61,30/04/2015,Sol,Manufacturero,Fotovoltaica,En construcción,Jalisco,"Calle Juan de la Barrera número 3609, interior 2, Parque Industrial El Álamo, 44490, Guadalajara, Jalisco.",Miguel Álvarez Ochoa,México,
551,"Hewlett Packard México, S. de R. L. de C. V.",AUT.,27/03/2015,E/1413/AUT/2015,0.77,1.44,$1.15,30/04/2015,Sol,Industrias Diversas,Fotovoltaica,En operación,Jalisco,"Periférico número 6751, Colonia San Sebastianito, 45610, Tlaquepaque, Jalisco.","Sociedad de Fomento Industrial, S. A. de C. V.",México,
552,"Energía Verde Bordo IV, S. A. P. I. de C. V.",GEN.,27/03/2015,E/1414/GEN/2015,83.94,661.78,$75.55,09/01/2023,Biogás y Gas Natural,Industrias Diversas,Bioenergía,En construcción,México,"Bordo Poniente en la zona Federal del lago de Texcoco, en los brazos izquierdo
y derecho del Río Churubusco y el Drenaje General del Valle, Nezahualcóyotl,
Estado de México.",Gobierno de la Ciudad de México,México,
553,"CE G Sanborns Monterrey, S. A. de C. V., Central San Agustín",COG.,27/03/2015,E/1415/COG/2015,1,8.24,$0.90,16/01/2018,Gas Natural,Industrias Diversas,Combustión Interna,En operación,Nuevo León,"Batallón de San Patricio número 1000, Local Ancla, Colonia Residencial San Agustin, 66220, San Pedro Garza García Nuevo León",Grupo Carso,México,
554,"Geotérmica para el Desarrollo, S. A. P. I. de C. V., Campo Geotérmico Rancho Viejo",AUT.,14/04/2015,E/1430/AUT/2015,25,186,$30.00,29/12/2017,Calor Geotérmico,Industrias Diversas,Geotérmica,Por iniciar obras,Hidalgo,"kilómetro 1.5 del camino municipal Gandho — Pathe, Tecozautla, Hidalgo","REM Regeneración Eléctrica Mexicana, S.A. de C.V.",México,
555,"Central LFGE Tijuana, S. de R. L. de C. V.",AUT.,14/04/2015,E/1435/AUT/2015,4.2,33.6,$3.78,31/12/2020,Biogás,Industrias Diversas,Bioenergía,En construcción,Baja California,"Valle de las Palmas 10044, colonia Valle de las Palmas, 22470,
Tijuana, Baja California.",Axtel,México,
556,"Central LFGE Cadereyta, S. de R. L. de C. V.",AUT.,14/04/2015,E/1436/AUT/2015,1.07,8.52,$1.80,31/12/2020,Biogás,Industrias Diversas,Bioenergía,En construcción,Nuevo León,"Autopista Monterrey-Reynosa km 32+500, 67480, Cadereyta 
Jiménez, Nuevo León",Axtel,México,
557,"Eólica Cerritos, S. A. P. I. de C. V.",AUT.,14/04/2015,E/1439/AUT/2015,66,215,$152.00,05/06/2021,Viento,Industrias Diversas,Eólica,En construcción,Zacatecas,"Ejido de la Purísima y
Ejido de Cerrito Dolores, Carretera Federal 80 San Luis Potosí-Lagos de Moreno,
Pinos, Zacatecas.","Cooperativa La Cruz Azul, S. C. L.",México,
558,"Eólica Huimilpan, S. A. P. I. de C. V. ",AUT.,14/04/2015,E/1440/AUT/2015,30,90,$60.00,01/09/2023,Viento,Industrias Diversas,Eólica,En construcción,Querétaro,"Ejido Los Martínez y
Anexos, Carretera Estatal Bravo-Huimilpan kilómetro 9.31, Las Taponas,
Huimilpan, Querétaro","Cooperativa La Cruz Azul, S. C. L.",México,
559,"Iberdrola Renovables Centro, S. A. de C. V.",GEN.,14/04/2015,E/1441/GEN/2015,200,350.4,$300.00,21/12/2018,Sol,Generador,Fotovoltaica,En operación,San Luis Potosí,"Rancho Hacienda de Santiago, Villa de
Arriaga, código postal 78498, San Luis Potosí",Iberdrola,España,
560,"Iberdrola Renovables Noroeste, S. A. de C. V.",GEN.,14/04/2015,E/1442/GEN/2015,100,175.2,$150.00,21/12/2018,Sol,Generador,Fotovoltaica,En operación,Sonora,"Kilómetro 15 de la Carretera Hermosillo-Sahuaripa, Predio Llano Blanco,
Hermosillo, Sonora",Iberdrola,España,
561,"Unión Energética del Noroeste, S. A. de C. V.",COG.,14/04/2015,E/1446/COG/2015,29.7,246.3,$27.12,01/06/2017,Gas Natural,Industrias Diversas,Cogeneración Eficiente,En operación,Sonora,"Kilómetro 9 de la Carretera Agua Prieta-Nacozari, Ejido Agua Prieta, Agua Prieta,
84270, Sonora",Supermercados Organizados,México,
562,"La Trinidad Solar Dos, S. A. P. I. de C. V.",GEN.,21/04/2015,E/1456/GEN/2015,30,57.9,$45.00,31/01/2019,Sol,Pequeño Productor,Fotovoltaica,En operación,Durango,"Predio Particular Potrero Ceja del Chorro,
colonia Terrenos de la Exhacienda Labor de Guadalupe, Durango, 34070,
Durango",Eosol,España,
563,"Sistemas Energéticos SISA, S. A. de C. V., Planta II",COG.,30/04/2015,E/1466/COG/2015,64,504,$57.60,01/04/2016,Gas Natural,Industrias Diversas,Cogeneración Eficiente,En operación,Veracruz,"Complejo Industrial Pajaritos
s/n, 96400, Coatzacoalcos, Veracruz",Iquisa,México,
564,"Tampico Solar, S. A. de C. V., Central Carbonera de Guadalupe",AUT.,30/04/2015,E/1469/AUT/2015,30,78.47,$45.00,31/01/2022,Sol,Industrias Diversas,Fotovoltaica,En construcción,Guanajuato,"Predio Rústico de la localidad
de Carbonera de Guadalupe, (Coordenadas 21° 14.367' N, 100° 47.017' 0),
Municipio de Doctor Mora, Guanajuato.","Sunpower Corporation México, S. de R. L. de C. V.",Estados Unidos,
565,"Parque Eólico Reynosa III, S. A. de C. V.",GEN.,30/04/2015,E/1470/GEN/2015,431,1802.5,$862.00,04/03/2019,Viento,Generador,Eólica,En operación,Tamaulipas,"kilómetro 86 de la Carretera Reynosa-San
Fernando, tramo hacia la brecha Congregación Garza el Charco en el
kilómetro 7, Reynosa, Tamaulipas.",Actis,Inglaterra,Subasta 2
566,"Potosí Solar, S. A. de C. V.",AUT.,30/04/2015,E/1473/AUT/2015,30,80.46,$45.00,31/12/2021,Sol,Industrias Diversas,Fotovoltaica,Por iniciar obras,Guanajuato,"Rústicos ""La Esmeralda""  y ""San Gabriel Segundo"", San Luis de la Paz, Guanajuato","Junta de Agua Potable, Drenaje, Alcantarillado y Saneamiento del Municipio de Irapuato, Guanajuato",México,
567,"Smurfit Cartón y Papel de México, S. A. de C. V.",COG.,07/05/2015,E/1485/COG/2015,30,175.2,$27.00,31/01/2017,Gas Natural,Papelero,Turbogás,En construcción,México,"Hidalgo número 91, Colonia Santa Clara, Ecatepec de
Morelos, 55540, Estado de México",Smurfit Kappa,Inglaterra,
568,"Iberdrola Cogeneración Bajío, S. A. de C. V.",COG.,14/05/2015,E/1486/COG/2015,61.5,470.64,$57.81,01/02/2018,Gas Natural,Industrias Diversas,Cogeneración,En operación,Querétaro,"Avenida Río San Juan número 4, Colonia San Cayetano, San Juan del Río,
76806, Querétaro.",Iberdrola,España,
569,"Generadora de Energía del Istmo, S. A. de C. V.",AUT.,14/05/2015,E/1490/AUT/2015,2,4.4,$4.00,25/05/2017,Viento,Industrias Diversas,Eólica,Por iniciar obras,Oaxaca,"Carretera Federal Núm. 185, Kilómetro 243+300, entre las poblaciones de Juchitán de Zaragoza y la Ventosa, Juchitán de Zaragoza, Oaxaca.","Impulsora Plaza Guadalajara, S.A. de C. V.",México,
570,"Central Fotovoltaica Border Solar Norte, S. A. de C. V.",AUT.,14/05/2015,E/1491/AUT/2015,150,456.5,$225.00,25/03/2021,Sol,Industrias Diversas,Fotovoltaica,En operación,Chihuahua,"Carretera Panamericana kilómetro 33, Lote
2, Fracción B Sur, Hacienda de Samalayuca,  Ciudad Juárez, 32320, Chihuahua","Sunpower Corporation México, S. de R. L. de C. V.",Estados Unidos,
571,"Desarrollos Solares Delicias S. A. P. I. de C. V., Fase I",GEN.,14/05/2015,E/1493/GEN/2015,4,9.49,$6.00,01/10/2019,Sol,Industrias Diversas,Fotovoltaica,En operación,Chihuahua,"Lote 524 1 y 2, 524 1 y 2 Anexo, Primera unidad
del distrito de riego cinco, Delicias,
Chihuahu","Deportes Marti, S.A.de C. V.",México,
572,"Desarrollos Solares Delicias, S. A. P. I. de C. V., Fase II",GEN.,14/05/2015,E/1494/GEN/2015,4,9.49,$6.00,01/10/2019,Sol,Industrias Diversas,Fotovoltaica,En operación,Chihuahua,"Lote 524 1 y 2, 524 1 y 2 Anexo, Primera unidad
del distrito de riego cinco, Delicias,
Chihuahua","Deportes Marti, S.A.de C. V.",México,
573,"Desarrollos Solares Delicias, S. A. P. I. de C. V., Fase III",GEN.,14/05/2015,E/1495/GEN/2015,7,16.6,$10.50,01/10/2019,Sol,Industrias Diversas,Fotovoltaica,En operación,Chihuahua,"Lote 524 1 y 2, 524 1 Y 2 Anexo, Primera unidad
del distrito de riego cinco, Delicias,
Chihuahua","Deportes Marti, S.A.de C. V.",México,
574,"Metaloides, S. A. de C. V. ",GEN.,14/05/2015,E/1498/GEN/2015,21.88,175.88,$18.70,13/11/2015,Gas Natural,Manufacturero,Combustión Interna,En operación,Puebla,"Av. Héroes de Nacozari 7422, Zona Industrial
anexa a Col. La Loma, Puebla, código postal 72230, Puebla",Agustin Franco Macias,México,
575,"Luz Ecológica de Juárez, S. A. de C. V.",AUT.,21/05/2015,E/1500/AUT/2015,3.17,26.3,$2.86,31/01/2017,Biogás,Industrias Diversas,Bioenergía,Por iniciar obras,Chihuahua,"Calle Servidumbre de Paso, S/N, Fracción Lote 1, Ex Hacienda de Samalayuca, (Coordenadas 31° 33.333' N, 106° 28.333' 0), Ciudad Juárez, 32674, Chihuahua.","Diesel y Gasolina de la Laguna, S. A. de C. V.",México,
576,"Energía Verde Meyer, S. A. de C. V.",AUT.,21/05/2015,E/1502/AUT/2015,2.95,14.7,$4.43,31/12/2019,Agua,Industrias Diversas,Hidroeléctrica,Por iniciar obras,Jalisco,"Margen Derecho del Río Horcones, Kilómetro 1.9 Aguas arriba de su desembocadura en el Océano Pacífico, Boca de Tomatlán, Puerto Vallada Jalisco","Sanmina-SCI Systems de México, S. A. de C. V.",Estados Unidos,
577,"Juárez Renovables, S. A. P. I. de C. V.",AUT.,04/06/2015,E/1509/AUT/2015,30,70.95,$45.00,01/07/2018,Sol,Industrias Diversas,Fotovoltaica,En operación,Chihuahua,"Carretera Cd. Juárez-Casas
Grandes, kilómetro 36 al 41, Secc. C, Fracción 2, Parcela 132 (Coordenadas
31° 36' 10.17"" N, 106° 52' 57.91"" 0), Ejido Cuauhtémoc, Ascensión, Chihuahua","Pegaso PCS, S. A. de C. V.",España,
578,"Proteus Solar, S. A. de C. V., Central Carbonera de Ojo de Agua",AUT.,04/06/2015,E/1511/AUT/2015,60,156.94,$90.00,31/05/2022,Sol,Industrias Diversas,Fotovoltaica,Por iniciar obras,Guanajuato,"Predio Rústico San Nicolás,
Comunidad de Pozos (Coordenadas 21° 08' 25.94"" N, 100° 28' 18.28"" 0),
Carbonera de Ojo de Agua, San Luis de la Paz, Guanajuato.","Sunpower Corporation México, S. de R. L. de C. V.",Estados Unidos,
579,"El Rollo Solar, S. A. P. I. de C. V.",AUT.,04/06/2015,E/1512/AUT/2015,30,70.95,$45.00,01/07/2018,Sol,Industrias Diversas,Fotovoltaica,En operación,Chihuahua,"Carretera Cd. Juárez-Casas
Grandes, kilómetro 36 al 41, Secc. C, Fracción 2, Parcela 132 (Coordenadas
31° 36' 10.17"" N, 106° 52' 57.91"" 0), Ejido Cuauhtémoc, Ascensión,
Chihuahua.","Pegaso PCS, S. A. de C. V.",España,
580,"Empaques Nova, S. A. de C. V.",COG.,04/06/2015,E/1513/COG/2015,7.96,67.29,$7.16,23/12/2019,Gas Natural,Papelero,Turbogás,En operación,Yucatán,"kilómetro 15+500 de la Carretera Mérida-Umán s/n, Xluchil, Umán, 97390,
Yucatán.",Nova,México,
581,"Abent 3T, S. A. P. I. de C. V.",COG.,04/06/2015,E/1516/COG/2015,261.76,2155,$249.09,22/12/2018,Gas Natural,Industrias Diversas,Cogeneración,En operación,Tabasco,"Predio El Jobo, Ranchería Estancia Vieja, Centro, Tabasco",Abengoa,España,
582,"Concentradora Energética de Querétaro, S. A. de C. V.",AUT.,11/06/2015,E/1519/AUT/2015,1.4,2.8,$2.10,01/08/2017,Sol,Industrias Diversas,Fotovoltaica,En operación,Querétaro,"Libramiento Fray Junípero Sierra, Carretera Estatal 11, Libramiento Sur Poniente, número 27292, colonia Tlacote El Bajo, Felipe Carrillo Puerto, Querétaro.","Súper Q, S. A. de C. V.",México,
583,"Iberdrola Energía Altamira, S. A. de C. V.",GEN.,02/07/2015,E/1523/GEN/2015,60,405.49,$60.83,01/08/2016,Gas Natural,Industrias Diversas,Ciclo combinado,En operación,Tamaulipas,"kilómetro 10.3 del Boulevard de los Ríos, Predio
denominado Lomas del Real, Puerto Industrial Altamira, C. P. 89600, Altamira,
Tamaulipas.",Mexico Infrastructure Partners (MIP),España,
584,"Iberdrola Energía del Golfo, S. A. de C. V.",GEN.,02/07/2015,E/1524/GEN/2015,80,700.8,$81.11,01/05/2017,Gas Natural,Industrias Diversas,Ciclo combinado,En operación,Tamaulipas,"kilómetro 10.3 del Boulevard de los Ríos, Predio
denominado Lomas del Real, Puerto Industrial Altamira, C. P. 89600, Altamira,
Tamaulipas.",Mexico Infrastructure Partners (MIP),España,
585,"Emerging America Inmobiliaria, S. A. de C. V.",GEN.,02/07/2015,E/1526/GEN/2015,114,998.6,$78.15,30/11/2018,Gas Natural,Generador,Combustión Interna,En operación,Chihuahua,"en el terreno adyacente a la Subestación Eléctrica Chuviscar de la Comisión Federal de Electricidad, (Coordenadas 28° 38.505' N, 105° 56.946' 0), Aquiles Serdán, Chihuahua",Emerging América,México,
586,"Absormex CMPC Tissue, S. A. de C. V.",GEN.,09/07/2015,E/1527/GEN/2015,22.18,184.4,$33.60,27/11/2015,Gas Natural,Manufacturero,Turbogás,En operación,Tamaulipas,"Boulevard de los Ríos km 4.5, Zona Puerto Industrial, C. P. 89600, Altamira, Tamaulipas",CMPC Tissue,Chile,
587,"Energía Limpia de La Laguna, S. A. P. I. de C. V.",AUT.,09/07/2015,E/1528/AUT/2015,35.47,83,$45.00,01/08/2018,Sol,Industrias Diversas,Fotovoltaica,En operación,Durango,"Kilómetro 2 de la Carretera Jauja, Tlahualilo, 35297, Durango","Comercializadora Farmacéutica de Chiapas, S. A. P. I. de C. V.",México,
588,"Caterpillar México, S. A. de C. V.",GEN.,16/07/2015,E/1529/GEN/2015,5.88,50,$3.50,01/12/2016,Gas Natural,Manufacturero,Combustión Interna,En operación,Nuevo León,"carretera a Villa de García km 4.5, (Coordenadas 25° 43.695' N, 100° 31.210' 0), C. P. 66350, Santa Catarina, Nuevo León",Caterpillar,Estados Unidos,
589,"Caterpillar Torreón, S. de R. L. de C. V.",GEN.,16/07/2015,E/1530/GEN/2015,5.88,50,$3.50,01/12/2016,Gas Natural,Manufacturero,Combustión Interna,En operación,Coahuila,"carretera Torreón — Mieleras km 6.5, Parque Industrial Cerro Puerto Lagunas, (Coordenadas 25° 28.410' N, 103° 21.683' 0), C. P. 27400, Torreón, Coahuila",Caterpillar,Estados Unidos,
590,"B-Energy Industries, S. A. de C. V.",GEN.,06/08/2015,E/1531/GEN/2015,8,70.08,$15.06,07/07/2016,Gas Natural,Alimentos,Cogeneración Eficiente,En operación,Chihuahua,"carretera federal Chihuahua — Cd- Cuauhtémoc km 7.5, Col. Las Ánimas, (Coordenadas 28° 34.910' N, 106° 07.056' 0), C. P. 31450, Chihuahua, Chihuahua",Bafar,México,
591,"Givaudan de México, S. A. de C. V.",GEN.,06/08/2015,E/1532/GEN/2015,2.66,18.4,$3.43,30/09/2016,Gas Natural,Manufacturero,Cogeneración Eficiente,En operación,Querétaro,"camino a Quintana km 1.5, (Coordenadas 20° 31.020' N, 100° 08.770' 0), C. P. 76700, Pedro Escobedo, Querétaro","Guivaudan, S. A.",México,
592,"Compañía Cervecera de Coahuila, S. de R. L. de C. V.",GEN.,13/08/2015,E/1533/GEN/2015,22,169.36,$27.46,29/10/2016,Gas Natural,Alimentos,Cogeneración Eficiente,En operación,Coahuila,"Carretera 57, km 233.2, número 85,
26170, Nava, Coahuila","Diblo, S. A. de C. V.",México,
593,"Laminados de Barro, S. A. de C. V.",GEN.,13/08/2015,E/1534/GEN/2015,1.99,15.67,$2.32,01/04/2016,Gas Natural,Manufacturero,Combustión Interna,En operación,Coahuila,"calle Río Escondido número 500, Colonia El Vergel, C. P. 26070, Piedras Negras, Coahuila",Patricia Isabel Davila Romo,México,
594,"Refractarios Básicos, S. A. de C. V.",GEN.,13/08/2015,E/1535/GEN/2015,4.91,38.69,$3.53,01/04/2016,Gas Natural,Minero,Combustión Interna,En operación,Coahuila,"Falda del Cerro de la Gloria número 1000, Colonia Rancho el Conejo, (Coordenadas 26° 51.492' N, 101° 23.691' 0), C. P. 25770, Monclova, Coahuila","Sr. Harold R. Papá
",México,
595,"Altopro, S. A. de C. V., Central España",GEN.,24/09/2015,E/1543/GEN/2015,2.61,20.59,$2.55,28/11/2016,Gas Natural,Manufacturero,Combustión Interna,En operación,Ciudad de México,"Calle España numero 379, Colonia Cerro de la Estrella C.P. 09860, Delaegacion Iztapalapa, Mexico Ciudad de México.",Altopro,México,
596,"Altopro, S. A. de C. V., Central Irapuato",GEN.,24/09/2015,E/1544/GEN/2015,3.92,30.89,$2.92,23/09/2016,Gas Natural,Manufacturero,Combustión Interna,En operación,Guanajuato,"Calle Rio Turia numero 367, Parque Tecnologico Castro del Rio C.P. 36810, Irapuato Guanajuato. ",Altopro,México,
597,"Altopro, S. A. de C. V., Central Reforma",GEN.,24/09/2015,E/1545/GEN/2015,2.61,20.59,$1.90,28/11/2016,Gas Natural,Manufacturero,Combustión Interna,En operación,Ciudad de México,"calle Reforma numero 303, Colonia Granjas Estrella, C.P. 09880, Delegacion Iztapalapa Mexico, Ciudad de México. ",Altopro,México,
598,"Piasa Cogeneración, S. A. de C. V.",GEN.,24/09/2015,E/1546/GEN/2015,50,180.79,$60.83,23/12/2017,Bagazo de Caña,Azucarero,Bioenergía,En operación,Oaxaca,"Ingenio Adolfo Lopéz Mateos, S. A. de C. V.colonia San Antonio El Encinal,(Coordenadas 18° 03,17' N, 96° 09, 100' 0), C.P.68443, Tuxtepec Oaxaca. ",Promotora Industrial Azucarera,México,
599,"Minera del Norte, S. A. de C. V., Central Coahuila",GEN.,01/10/2015,E/1548/GEN/2015,1.6,12.44,$22.27,06/12/2017,Gas Natural,Minero,Combustión Interna,En operación,Coahuila,"Carretera Estatal 22 el Sauz Palaú, kilometro 5+549, (Coordenadas 27° 36.287´ N 101° 14.707´O), C.P. 00000, Poblacion Barroterán, Múzquiz, Coahuila.","Altos Hornos de México, S. A. B. de C. V.,",México,
600,"Ronal San Luis, S. A. de C. V.",GEN.,07/10/2015,E/1550/GEN/2015,5.94,38.64,$7.21,30/10/2016,Gas Natural,Manufacturero,Cogeneración Eficiente,En operación,San Luis Potosí,"Calle Frankfurt numero 203, Parque Industrial Logistik, C.P. 79585, Villa de Reyes, San luis Potosí.",Ronal AG,Suiza,
601,"Don David Gold México, S. A. de C. V.",GEN.,15/10/2015,E/1552/GEN/2015,6.56,41.13,$3.29,18/01/2016,Diésel,Minero,Combustión Interna,En operación,Oaxaca,"Construccion de Tepetetera numero 4 de la mina  la Fortuna, Poblacion San José de Gracia (Coordenadas 16° 40.435´ N, 96° 06.199´O), San Pedro Totolopan, Oaxaca ",Gold Resource Corporation,Estados Unidos,
602,"Quimi-Kao, S. A. de C. V.",GEN.,22/10/2015,E/1554/GEN/2015,1.1,8.61,$1.29,15/02/2017,Gas Natural,Químico,Combustión Interna,En operación,Jalisco,"Kilometro 22.5 de la carretera Guadalajara-El Salto (Coordenadas 20° 29.627´ N, 103° 13.577° O), C.P.45680, El Salto, Jalisco. ",Carlos Mireles García,México,
603,"Biotek Power, S. A. de C. V.",GEN.,26/10/2015,E/1551/GEN/2015,8.66,71.03,$7.50,13/11/2015,Gas Natural,Manufacturero,Combustión Interna,En operación,Guanajuato,"carretera Celaya- San Miguel de Allende kilometro 9, (Coordenadas 20° 38.140' N, 100° 47.237´ O), Sam Jorge de la Concepción C.P. 38104, Celaya Guanajuato.  ",Power Management Enginnering,Estados Unidos,
604,"Pasteurizadora Maulec, S. A. de C. V.",GEN.,29/10/2015,E/1555/GEN/2015,2.88,18.62,$2.56,30/07/2016,Gas Natural,Alimentos,Cogeneración Eficiente,En operación,Puebla,"Ex Hacienda Tamariz lado B Norte, (Coordenadas 19° 15.631´ N, 97° 50.723´ O), C.P. 75120, Nopalucan de la Granja, Puebla.  ",Maulec,México,
605,"Lamosa Energía de Monterrey, S. A. de C. V.",GEN.,26/11/2015,E/1559/GEN/2015,7.9,65.4,$13.00,06/02/2017,Gas Natural,Industrias Diversas,Cogeneración Eficiente,En operación,Nuevo León,"Antigua Carretera Apodaca—Benito Juárez kilómetro 60, (Coordenadas 25° 41.067' N, 100° 06.357' 0), C. P. 67250, Benito Juárez, Nuevo León.","Porcelanite Holding, S. A. de C. V.,",México,
606,"Parras Cone de México, S. de R. L. de C. V.",GEN.,03/12/2015,E/1561/GEN/2015,7.96,66.95,$6.36,14/01/2017,Gas Natural,Textil,Cogeneración Eficiente,En operación,Coahuila,"Carretera Parras-Paila kilómetro 3.5, Col. Centro, (Coordenadas 25° 27.759' N, 102° 10.189' 0), C. P. 27000, Parras de la Fuente, Coahuila.",Cone Mills,Estados Unidos,
607,"Soporte de Generación Eficiente, S.A. de C.V.",P.I.E.,03/12/2015,E/1562/PIE/2015,946.1,7506.8,$946.07,11/01/2019,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Nuevo León,"Carretera 53 Monterrey—Hidalgo, kilómetro (11+230), El Carmen, Nuevo León",Mexico Infrastructure Partners (MIP),España,
608,"CFE - Generación I, Central Colotlipa",GEN.,31/12/2015,E/1565/GEN/2015,8,33,$12.00,21/11/1946,Agua,Generador,Hidroeléctrica,En operación,Guerrero,"Carretera Chilpancingo - Colotlipa Kilómetro 47, Coordenadas (17° 24.558’ N, 99° 09.711’ O), Colotlipa, Guerrero",Comisión Federal de Electricidad,México,
609,"CFE - Generación I, Central Ambrosio Figueroa",GEN.,31/12/2015,E/1566/GEN/2015,30,150,$45.00,24/10/1964,Agua,Generador,Hidroeléctrica,En operación,Guerrero,"Carretera Tierra Colorada – Ayutla - Presa la Venta Kilómetro 17, Coordenadas (17° 07.040’ N, 99° 33.777’ O), Juan R. Escudero, Guerrero",Comisión Federal de Electricidad,México,
610,"CFE - Generación I, Central Portezuelos I",GEN.,31/12/2015,E/1567/GEN/2015,3.2,18.63,$4.20,31/12/1991,Agua,Generador,Hidroeléctrica,En operación,Puebla,"Carretera Los Molinos - Portes Gil Kilómetro 6.7, Coordenadas (18° 55.563’ N, 98° 20.583’ O), Ocoyucan, Puebla",Comisión Federal de Electricidad,México,
611,"CFE - Generación I, Central Portezuelos II",GEN.,31/12/2015,E/1568/GEN/2015,2.12,5.97,$3.18,15/05/1908,Agua,Generador,Hidroeléctrica,En operación,Puebla,"Carretera Los Molinos - Portes Gil Kilómetro 4.5, Coordenadas (18° 55.167’ N, 98° 22.372’ O), Atlixco, Puebla",Comisión Federal de Electricidad,México,
612,"CFE - Generación I, Central Santa Bárbara",GEN.,31/12/2015,E/1569/GEN/2015,22.53,3,$33.79,14/04/1951,Agua,Generador,Hidroeléctrica,En operación,México,"Carretera Valle de Bravo - Tingambato Kilómetro 32, Coordenadas (19° 10.437’ N, 100° 17.356’ O), Santo Tomás, Estado de México",Comisión Federal de Electricidad,México,
613,"CFE - Generación VI, Central La Venta",GEN.,31/12/2015,E/1571/GEN/2015,84.2,198.6,$168.40,08/07/1994,Viento,Generador,Eólica,En operación,Oaxaca,"Carretera Panamericana tramo la Ventosa - Tuxtla Gutiérrez Kilómetro 16, Coordenadas (16° 36.105’ N, 94° 50.095’ O), Juchitán de Zaragoza, Oaxaca",Comisión Federal de Electricidad,México,
614,"CFE - Generación VI, Central Yuumil'IIk",GEN.,31/12/2015,E/1572/GEN/2015,1.5,2.18,$3.00,01/06/2011,Viento,Generador,Eólica,En operación,Quintana Roo,"Carretera Federal 307 Cancún - Tulum Kilómetro 22.8, Coordenadas (20° 58.563’ N, 86° 51.700’ O), Benito Juárez, Quintana Roo",Comisión Federal de Electricidad,México,
615,"CFE - Generación III, Central Cerro Prieto",GEN.,31/12/2015,E/1573/GEN/2015,574.85,4009.91,$691.28,23/11/1981,Calor Geotérmico y Sol,Generador,Geotérmica,En operación,Baja California,"Kilómetro 33.5 de la Carretera Mexicali - Ejido Nuevo León, Coordenadas central fotovoltaica (32° 25.080’ N, 115° 14.220’ O), central geotérmica (32° 23.531’ N, 115° 13.678’ O), Mexicali, Baja California",Comisión Federal de Electricidad,México,
616,"CFE - Generación III, Central Tres Vírgenes",GEN.,31/12/2015,E/1574/GEN/2015,10,42.32,$12.00,01/07/2001,Calor Geotérmico,Generador,Geotérmica,En operación,Baja California Sur,"Carretera al Norte Kilómetro 1.5 entronque con Campo Geotérmico Tres Vírgenes, Coordenadas (27° 30.372’ N, 112° 33.635’ O), C. P. 23290, Mulegé, Baja California Sur",Comisión Federal de Electricidad,México,
617,"CFE - Generación III, Central Colina",GEN.,31/12/2015,E/1575/GEN/2015,3,8.2,$4.50,01/09/1928,Agua,Generador,Hidroeléctrica,En operación,Chihuahua,"Carretera San Francisco de Conchos - Presa Colina Kilómetro 7, Coordenadas (27° 34.444’ N, 105° 22.962’ O), San Francisco de Conchos, Chihuahua",Comisión Federal de Electricidad,México,
618,"CFE - Generación III, Central Gral. Salvador Alvarado",GEN.,31/12/2015,E/1576/GEN/2015,15,43.92,$21.00,08/05/1963,Agua,Generador,Hidroeléctrica,En operación,Sinaloa,"Carretera Culiacán - Sanalona Kilómetro 32.7, Coordenadas (24° 48.803’ N, 107° 08.971’ O), Culiacán, Sinaloa",Comisión Federal de Electricidad,México,
619,"CFE - Generación III, Central La Boquilla",GEN.,31/12/2015,E/1577/GEN/2015,25,81.5,$37.50,01/07/1915,Agua,Generador,Hidroeléctrica,En operación,Chihuahua,"Carretera Cd. Camargo - La Boquilla de Conchos Kilómetro 29, Coordenadas (27° 32.681’ N, 105° 24.846’ O), San Francisco de Conchos, Chihuahua",Comisión Federal de Electricidad,México,
620,"CFE - Generación III, Central Mocuzari",GEN.,31/12/2015,E/1578/GEN/2015,9.6,40.8,$14.40,01/03/1959,Agua,Generador,Hidroeléctrica,En operación,Sonora,"Carretera Navojoa - CH Mocuzari Kilómetro 45, Coordenadas (27° 13.439’ N, 109° 06.406’ O), C. P. 85779, Álamos, Sonora",Comisión Federal de Electricidad,México,
621,"CFE - Generación III, Central Oviachic",GEN.,31/12/2015,E/1579/GEN/2015,19.2,92.08,$28.80,20/08/1957,Agua,Generador,Hidroeléctrica,En operación,Sonora,"Carretera Esperanza - Cumiripa Kilómetro 36, Coordenadas (27° 49.367’ N, 109° 53.617’ O), Cajeme, Sonora",Comisión Federal de Electricidad,México,
